PacketCounter;SampleTimeFine;Year;Month;Day;Second;UTC_Nano;UTC_Year;UTC_Month;UTC_Day;UTC_Hour;UTC_Minute;UTC_Second;UTC_Valid;Mag_X;Mag_Y;Mag_Z;Roll;Pitch;Yaw
05207;846715;;;;;;;;;;;;;0.043965;-0.363320;-0.805566;-0.717363;-0.564489;164.731705
05208;846815;;;;;;;;;;;;;0.037320;-0.365599;-0.807629;-0.717452;-0.563533;164.853531
05209;846915;;;;;;;;;;;;;0.041806;-0.365519;-0.809751;-0.718817;-0.562723;164.966003
05210;847015;;;;;;;;;;;;;0.041806;-0.365519;-0.809751;-0.720415;-0.562058;165.029312
05211;847115;;;;;;;;;;;;;0.035076;-0.365639;-0.805510;-0.721916;-0.562592;165.097916
05212;847215;;;;;;;;;;;;;0.041805;-0.365520;-0.807635;-0.722253;-0.562156;165.164612
05213;847315;;;;;;;;;;;;;0.039562;-0.365561;-0.805516;-0.721661;-0.561395;165.226120
05214;847415;;;;;;;;;;;;;0.037317;-0.365603;-0.801283;-0.722183;-0.560466;165.282196
05215;847515;;;;;;;;;;;;;0.037401;-0.367763;-0.805470;-0.722807;-0.560055;165.340027
05216;847615;;;;;;;;;;;;;0.035075;-0.365641;-0.803395;-0.723983;-0.560012;165.392502
05217;847715;;;;;;;;;;;;;0.037238;-0.363436;-0.807672;-0.724782;-0.559494;165.476151
05218;847815;;;;;;;;;;;;;0.037400;-0.367765;-0.803355;-0.724603;-0.558959;165.582825
05219;847915;;;;;;;;;;;;;0.032832;-0.365681;-0.801277;-0.725417;-0.559488;165.700104
05220;848015;;;;;;;;;;;;;0.035075;-0.365641;-0.803395;-0.726128;-0.557608;165.836639
05221;848115;;;;;;;;;;;;;0.035077;-0.365638;-0.807626;-0.725823;-0.557443;165.978989
05222;848215;;;;;;;;;;;;;0.028348;-0.365758;-0.803386;-0.726258;-0.557350;166.116257
05223;848315;;;;;;;;;;;;;0.033082;-0.372164;-0.809608;-0.726332;-0.557526;166.269318
05224;848415;;;;;;;;;;;;;0.028512;-0.370083;-0.805414;-0.726395;-0.557259;166.426010
05225;848515;;;;;;;;;;;;;0.028268;-0.363592;-0.807660;-0.726461;-0.557759;166.573242
05226;848615;;;;;;;;;;;;;0.026105;-0.365797;-0.803383;-0.724149;-0.558516;166.715424
05227;848715;;;;;;;;;;;;;0.026107;-0.365794;-0.807614;-0.709897;-0.622830;166.854309
05228;848815;;;;;;;;;;;;;0.026270;-0.370122;-0.805411;-0.709618;-0.621010;166.978806
05229;848915;;;;;;;;;;;;;0.026191;-0.367954;-0.811801;-0.710879;-0.620626;167.113693
05230;849015;;;;;;;;;;;;;0.026267;-0.370126;-0.799065;-0.711277;-0.620029;167.245056
05231;849115;;;;;;;;;;;;;0.026187;-0.367960;-0.803339;-0.711516;-0.619760;167.377319
05232;849215;;;;;;;;;;;;;0.019623;-0.372404;-0.803243;-0.711735;-0.618971;167.508820
05233;849315;;;;;;;;;;;;;0.026105;-0.365797;-0.803383;-0.712308;-0.619085;167.650284
05234;849415;;;;;;;;;;;;;0.023865;-0.365833;-0.807611;-0.711913;-0.618354;167.793701
05235;849515;;;;;;;;;;;;;0.021784;-0.370202;-0.803290;-0.711869;-0.618662;167.939835
05236;849615;;;;;;;;;;;;;0.024109;-0.372324;-0.805364;-0.712957;-0.617880;168.087677
05237;849715;;;;;;;;;;;;;0.017138;-0.365949;-0.809717;-0.712737;-0.616157;168.239075
05238;849815;;;;;;;;;;;;;0.023943;-0.368001;-0.801221;-0.713552;-0.615012;168.387131
05239;849915;;;;;;;;;;;;;0.019459;-0.368078;-0.803330;-0.714163;-0.615280;168.526840
05240;850015;;;;;;;;;;;;;0.012651;-0.366030;-0.805480;-0.714707;-0.614722;168.651367
05241;850115;;;;;;;;;;;;;0.017134;-0.365955;-0.801255;-0.715097;-0.614749;168.763000
05242;850215;;;;;;;;;;;;;0.019460;-0.368076;-0.805445;-0.716406;-0.614869;168.868790
05243;850315;;;;;;;;;;;;;0.015057;-0.370317;-0.805396;-0.716537;-0.615063;168.972946
05244;850415;;;;;;;;;;;;;0.014975;-0.368154;-0.805439;-0.717823;-0.614390;169.078918
05245;850515;;;;;;;;;;;;;0.012733;-0.368192;-0.807552;-0.719005;-0.613270;169.221573
05246;850615;;;;;;;;;;;;;0.012897;-0.372519;-0.805349;-0.719413;-0.613810;169.362427
05247;850715;;;;;;;;;;;;;0.012652;-0.366029;-0.807595;-0.718964;-0.612917;169.496170
05248;850815;;;;;;;;;;;;;0.012813;-0.370359;-0.801162;-0.719723;-0.613137;169.632156
05249;850915;;;;;;;;;;;;;0.010489;-0.368234;-0.803318;-0.719757;-0.613131;169.780685
05250;851015;;;;;;;;;;;;;0.008328;-0.370436;-0.803271;-0.719822;-0.612428;169.922684
05251;851115;;;;;;;;;;;;;0.010571;-0.370397;-0.803274;-0.720334;-0.610948;170.073700
05252;851215;;;;;;;;;;;;;0.008327;-0.370438;-0.801156;-0.720276;-0.610850;170.219345
05253;851315;;;;;;;;;;;;;0.003925;-0.372677;-0.803221;-0.719742;-0.609877;170.364944
05254;851415;;;;;;;;;;;;;0.010570;-0.370399;-0.801159;-0.720134;-0.609285;170.490692
05255;851515;;;;;;;;;;;;;-0.000558;-0.372752;-0.807446;-0.721859;-0.610044;170.606339
05256;851615;;;;;;;;;;;;;0.006170;-0.372635;-0.807455;-0.722439;-0.609393;170.706482
05257;851715;;;;;;;;;;;;;-0.000889;-0.364105;-0.801274;-0.723253;-0.608823;170.779968
05258;851815;;;;;;;;;;;;;-0.000806;-0.366266;-0.803346;-0.725413;-0.610089;170.850754
05259;851915;;;;;;;;;;;;;0.001602;-0.370552;-0.805377;-0.727696;-0.610797;170.923065
05260;852015;;;;;;;;;;;;;0.006087;-0.370474;-0.805383;-0.727913;-0.610865;171.000061
05261;852115;;;;;;;;;;;;;0.003924;-0.372679;-0.801106;-0.729550;-0.611931;171.085541
05262;852215;;;;;;;;;;;;;0.001519;-0.368391;-0.803306;-0.731187;-0.613526;171.187744
05263;852315;;;;;;;;;;;;;0.001683;-0.372716;-0.803218;-0.730738;-0.612864;171.300110
05264;852415;;;;;;;;;;;;;-0.000476;-0.374916;-0.807402;-0.731127;-0.611777;171.406555
05265;852515;;;;;;;;;;;;;-0.000559;-0.372754;-0.805331;-0.732379;-0.612471;171.513306
05266;852615;;;;;;;;;;;;;0.003763;-0.368348;-0.807539;-0.732307;-0.612745;171.627106
05267;852715;;;;;;;;;;;;;-0.005209;-0.368508;-0.803297;-0.732764;-0.612313;171.747147
05268;852815;;;;;;;;;;;;;-0.007451;-0.368545;-0.805409;-0.731579;-0.610927;171.856628
05269;852915;;;;;;;;;;;;;-0.007288;-0.372873;-0.803206;-0.731522;-0.610766;171.957886
05270;853015;;;;;;;;;;;;;-0.002967;-0.368470;-0.801184;-0.730091;-0.611333;172.054031
05271;853115;;;;;;;;;;;;;-0.009531;-0.372913;-0.801088;-0.730455;-0.611379;172.140762
05272;853215;;;;;;;;;;;;;-0.005045;-0.372834;-0.803209;-0.730179;-0.611499;172.206177
05273;853315;;;;;;;;;;;;;-0.005126;-0.370669;-0.805368;-0.730677;-0.611538;172.265839
05274;853415;;;;;;;;;;;;;-0.007370;-0.370710;-0.803250;-0.730930;-0.610653;172.308975
05275;853515;;;;;;;;;;;;;-0.005127;-0.370671;-0.803253;-0.730309;-0.610200;172.349655
05276;853615;;;;;;;;;;;;;-0.009692;-0.368583;-0.807521;-0.730493;-0.609450;172.381012
05277;853715;;;;;;;;;;;;;-0.002886;-0.370635;-0.799025;-0.730037;-0.609018;172.423096
05278;853815;;;;;;;;;;;;;-0.007450;-0.368544;-0.807524;-0.729365;-0.607963;172.459564
05279;853915;;;;;;;;;;;;;-0.005209;-0.368508;-0.803297;-0.729132;-0.607243;172.516159
05280;854015;;;;;;;;;;;;;-0.007369;-0.370708;-0.805365;-0.728168;-0.606972;172.542526
05281;854115;;;;;;;;;;;;;-0.009774;-0.366420;-0.807565;-0.728102;-0.607256;172.542130
05282;854215;;;;;;;;;;;;;-0.002803;-0.372796;-0.801097;-0.728616;-0.608017;172.541306
05283;854315;;;;;;;;;;;;;-0.009611;-0.370747;-0.805362;-0.728376;-0.609333;172.541702
05284;854415;;;;;;;;;;;;;-0.009695;-0.368587;-0.801175;-0.730961;-0.609897;172.574860
05285;854515;;;;;;;;;;;;;-0.007452;-0.368548;-0.801178;-0.731368;-0.609426;172.716385
05286;854615;;;;;;;;;;;;;-0.009530;-0.372912;-0.803203;-0.731454;-0.609826;172.798767
05287;854715;;;;;;;;;;;;;-0.011938;-0.368627;-0.801172;-0.732221;-0.609985;172.863297
05288;854815;;;;;;;;;;;;;-0.011690;-0.375113;-0.805272;-0.733324;-0.609948;172.939224
05289;854915;;;;;;;;;;;;;-0.009693;-0.368584;-0.805406;-0.734430;-0.610294;173.030487
05290;855015;;;;;;;;;;;;;-0.014013;-0.372987;-0.807428;-0.733862;-0.610589;173.105560
05291;855115;;;;;;;;;;;;;-0.018582;-0.370905;-0.803235;-0.734599;-0.610709;173.173935
05292;855215;;;;;;;;;;;;;-0.014097;-0.370827;-0.803241;-0.733917;-0.609713;173.212189
05293;855315;;;;;;;;;;;;;-0.014015;-0.372990;-0.803197;-0.733606;-0.609336;173.242157
05294;855415;;;;;;;;;;;;;-0.014343;-0.364338;-0.803371;-0.733328;-0.608725;173.252716
05295;855515;;;;;;;;;;;;;-0.014179;-0.368664;-0.803284;-0.732875;-0.610033;173.253738
05296;855615;;;;;;;;;;;;;-0.016502;-0.366537;-0.807556;-0.732452;-0.610905;173.253235
05297;855715;;;;;;;;;;;;;-0.011855;-0.370788;-0.803244;-0.730978;-0.611485;173.252274
05298;855815;;;;;;;;;;;;;-0.009614;-0.370752;-0.799016;-0.730038;-0.611140;173.250992
05299;855915;;;;;;;;;;;;;-0.009693;-0.368584;-0.805406;-0.729582;-0.611460;173.250061
05300;856015;;;;;;;;;;;;;-0.016422;-0.368703;-0.803281;-0.728594;-0.611350;173.248825
05301;856115;;;;;;;;;;;;;-0.014177;-0.368661;-0.807515;-0.728064;-0.610914;173.248764
05302;856215;;;;;;;;;;;;;-0.009693;-0.368584;-0.805406;-0.727299;-0.610257;173.248825
05303;856315;;;;;;;;;;;;;-0.014014;-0.372988;-0.805312;-0.729248;-0.610609;173.325775
05304;856415;;;;;;;;;;;;;-0.013934;-0.375155;-0.801038;-0.726139;-0.608986;173.495422
05305;856515;;;;;;;;;;;;;-0.022904;-0.375311;-0.801026;-0.727249;-0.608093;173.605133
05306;856615;;;;;;;;;;;;;-0.018746;-0.366579;-0.803322;-0.728124;-0.608166;173.728516
05307;856715;;;;;;;;;;;;;-0.014097;-0.370827;-0.803241;-0.728094;-0.607755;173.854401
05308;856815;;;;;;;;;;;;;-0.014097;-0.370827;-0.803241;-0.728181;-0.606511;174.000397
05309;856915;;;;;;;;;;;;;-0.023149;-0.368819;-0.805387;-0.728155;-0.606325;174.137253
05310;857015;;;;;;;;;;;;;-0.016343;-0.370871;-0.796891;-0.728340;-0.604790;174.248596
05311;857115;;;;;;;;;;;;;-0.016421;-0.368702;-0.805397;-0.727004;-0.605042;174.345764
05312;857215;;;;;;;;;;;;;-0.023232;-0.366659;-0.801200;-0.727393;-0.603976;174.448990
05313;857315;;;;;;;;;;;;;-0.023149;-0.368821;-0.803272;-0.727174;-0.603257;174.536667
05314;857415;;;;;;;;;;;;;-0.018663;-0.368741;-0.805393;-0.726601;-0.602630;174.639709
05315;857515;;;;;;;;;;;;;-0.020742;-0.373106;-0.805303;-0.723865;-0.600414;174.735321
05316;857615;;;;;;;;;;;;;-0.020743;-0.373107;-0.803188;-0.723452;-0.598995;174.826447
05317;857715;;;;;;;;;;;;;-0.018829;-0.364418;-0.801250;-0.722400;-0.598575;174.900772
05318;857815;;;;;;;;;;;;;-0.016259;-0.373031;-0.801079;-0.721088;-0.597650;174.967056
05319;857915;;;;;;;;;;;;;-0.016338;-0.370863;-0.807468;-0.720206;-0.596227;175.020584
05320;858015;;;;;;;;;;;;;-0.018666;-0.368745;-0.799047;-0.720225;-0.596160;175.061096
05321;858115;;;;;;;;;;;;;-0.016174;-0.375189;-0.807381;-0.719918;-0.597312;175.105835
05322;858215;;;;;;;;;;;;;-0.013934;-0.375155;-0.801038;-0.721237;-0.597914;175.164612
05323;858315;;;;;;;;;;;;;-0.018581;-0.370904;-0.805350;-0.721744;-0.598452;175.231995
05324;858415;;;;;;;;;;;;;-0.023149;-0.368821;-0.803272;-0.720654;-0.598161;175.295837
05325;858515;;;;;;;;;;;;;-0.013933;-0.375153;-0.803154;-0.720545;-0.598567;175.371048
05326;858615;;;;;;;;;;;;;-0.018499;-0.373067;-0.805306;-0.719618;-0.597907;175.432755
05327;858715;;;;;;;;;;;;;-0.020743;-0.373107;-0.803188;-0.720196;-0.598116;175.496490
05328;858815;;;;;;;;;;;;;-0.018581;-0.370904;-0.805350;-0.719587;-0.598175;175.555786
05329;858915;;;;;;;;;;;;;-0.025149;-0.375353;-0.796792;-0.718500;-0.598285;175.615463
05330;859015;;;;;;;;;;;;;-0.018582;-0.370905;-0.803235;-0.718484;-0.599087;175.676636
05331;859115;;;;;;;;;;;;;-0.020743;-0.373107;-0.803188;-0.718710;-0.599105;175.744141
05332;859215;;;;;;;;;;;;;-0.016340;-0.370866;-0.803238;-0.718294;-0.599099;175.819916
05333;859315;;;;;;;;;;;;;-0.020744;-0.373109;-0.801072;-0.717687;-0.598457;175.875320
05334;859415;;;;;;;;;;;;;-0.020826;-0.370946;-0.801116;-0.718158;-0.598106;175.920822
05335;859515;;;;;;;;;;;;;-0.016176;-0.375192;-0.803150;-0.718107;-0.597929;175.951767
05336;859615;;;;;;;;;;;;;-0.025310;-0.371023;-0.803226;-0.718985;-0.597873;175.980759
05337;859715;;;;;;;;;;;;;-0.016176;-0.375192;-0.803150;-0.719035;-0.597779;175.989395
05338;859815;;;;;;;;;;;;;-0.022985;-0.373145;-0.805300;-0.719952;-0.598084;175.988220
05339;859915;;;;;;;;;;;;;-0.014015;-0.372990;-0.803197;-0.719590;-0.597491;175.987213
05340;860015;;;;;;;;;;;;;-0.018417;-0.375230;-0.805263;-0.719230;-0.597222;175.986969
05341;860115;;;;;;;;;;;;;-0.025227;-0.373184;-0.805297;-0.718182;-0.597462;175.986267
05342;860215;;;;;;;;;;;;;-0.020825;-0.370944;-0.803231;-0.717702;-0.597045;175.985229
05343;860315;;;;;;;;;;;;;-0.018499;-0.373067;-0.805306;-0.717937;-0.597223;175.983566
05344;860415;;;;;;;;;;;;;-0.018585;-0.370910;-0.796888;-0.716774;-0.596683;175.982483
05345;860515;;;;;;;;;;;;;-0.020661;-0.375271;-0.803144;-0.715892;-0.596623;175.980392
05346;860615;;;;;;;;;;;;;-0.020661;-0.375271;-0.803144;-0.715587;-0.595767;175.979980
05347;860715;;;;;;;;;;;;;-0.027555;-0.371066;-0.796876;-0.719034;-0.596519;176.075516
05348;860815;;;;;;;;;;;;;-0.018423;-0.375239;-0.792570;-0.716197;-0.594704;176.201843
05349;860915;;;;;;;;;;;;;-0.025067;-0.377516;-0.796749;-0.718411;-0.593856;176.310059
05350;861015;;;;;;;;;;;;;-0.022906;-0.375314;-0.796795;-0.718390;-0.593327;176.442825
05351;861115;;;;;;;;;;;;;-0.020827;-0.370947;-0.799001;-0.718903;-0.592836;176.565231
05352;861215;;;;;;;;;;;;;-0.025314;-0.371029;-0.794764;-0.717582;-0.591401;176.701508
05353;861315;;;;;;;;;;;;;-0.025151;-0.375356;-0.792561;-0.717969;-0.592069;176.814178
05354;861415;;;;;;;;;;;;;-0.025311;-0.371024;-0.801110;-0.716222;-0.590972;176.914948
05355;861515;;;;;;;;;;;;;-0.025314;-0.371029;-0.794764;-0.714711;-0.591027;177.002853
05356;861615;;;;;;;;;;;;;-0.027555;-0.371065;-0.798991;-0.713381;-0.589147;177.073288
05357;861715;;;;;;;;;;;;;-0.022989;-0.373152;-0.794723;-0.712691;-0.589177;177.135925
05358;861815;;;;;;;;;;;;;-0.025396;-0.368866;-0.794807;-0.712325;-0.589374;177.183350
05359;861915;;;;;;;;;;;;;-0.027559;-0.371072;-0.788414;-0.712661;-0.589428;177.220566
05360;862015;;;;;;;;;;;;;-0.023070;-0.370988;-0.796882;-0.711606;-0.589557;177.247101
05361;862115;;;;;;;;;;;;;-0.027558;-0.371071;-0.790530;-0.711627;-0.590157;177.275848
05362;862215;;;;;;;;;;;;;-0.025069;-0.377519;-0.792518;-0.712087;-0.590042;177.303650
05363;862315;;;;;;;;;;;;;-0.029799;-0.371107;-0.794758;-0.712291;-0.590548;177.332123
05364;862415;;;;;;;;;;;;;-0.029553;-0.377596;-0.794627;-0.712385;-0.590433;177.376038
05365;862515;;;;;;;;;;;;;-0.031960;-0.373310;-0.792595;-0.712981;-0.589893;177.438324
05366;862615;;;;;;;;;;;;;-0.029555;-0.377599;-0.790396;-0.712717;-0.588395;177.500824
05367;862715;;;;;;;;;;;;;-0.029716;-0.373268;-0.796829;-0.712369;-0.587300;177.570282
05368;862815;;;;;;;;;;;;;-0.031878;-0.375472;-0.794667;-0.712436;-0.587220;177.636398
05369;862915;;;;;;;;;;;;;-0.029716;-0.373268;-0.796829;-0.712463;-0.588143;177.696472
05370;863015;;;;;;;;;;;;;-0.031960;-0.373310;-0.792595;-0.712902;-0.589242;177.761749
05371;863115;;;;;;;;;;;;;-0.032042;-0.371146;-0.794755;-0.713674;-0.588848;177.846405
05372;863215;;;;;;;;;;;;;-0.027556;-0.371068;-0.794761;-0.712710;-0.588674;177.920563
05373;863315;;;;;;;;;;;;;-0.027394;-0.375397;-0.790443;-0.712458;-0.588107;177.997192
05374;863415;;;;;;;;;;;;;-0.029635;-0.375433;-0.794670;-0.712073;-0.587970;178.066025
05375;863515;;;;;;;;;;;;;-0.031960;-0.373310;-0.792595;-0.711388;-0.588673;178.128815
05376;863615;;;;;;;;;;;;;-0.031878;-0.375472;-0.794667;-0.711602;-0.588538;178.195786
05377;863715;;;;;;;;;;;;;-0.034366;-0.369022;-0.794795;-0.712140;-0.588490;178.263870
05378;863815;;;;;;;;;;;;;-0.034203;-0.373349;-0.792592;-0.712244;-0.588551;178.320724
05379;863915;;;;;;;;;;;;;-0.034202;-0.373348;-0.794708;-0.712185;-0.588633;178.362122
05380;864015;;;;;;;;;;;;;-0.027556;-0.371068;-0.794761;-0.711522;-0.588414;178.386642
05381;864115;;;;;;;;;;;;;-0.038935;-0.366940;-0.790602;-0.712581;-0.588295;178.410889
05382;864215;;;;;;;;;;;;;-0.036364;-0.375552;-0.792546;-0.712202;-0.589513;178.426865
05383;864315;;;;;;;;;;;;;-0.031796;-0.377636;-0.792508;-0.711729;-0.589142;178.446762
05384;864415;;;;;;;;;;;;;-0.036446;-0.373389;-0.792589;-0.711625;-0.589202;178.457062
05385;864515;;;;;;;;;;;;;-0.029800;-0.371108;-0.792642;-0.711344;-0.589104;178.476364
05386;864615;;;;;;;;;;;;;-0.029719;-0.373273;-0.790483;-0.710448;-0.588435;178.483521
05387;864715;;;;;;;;;;;;;-0.040849;-0.375630;-0.792540;-0.711478;-0.588505;178.503006
05388;864815;;;;;;;;;;;;;-0.029636;-0.375434;-0.792555;-0.712334;-0.588223;178.597687
05389;864915;;;;;;;;;;;;;-0.038769;-0.371263;-0.794745;-0.711260;-0.587845;178.650482
05390;865015;;;;;;;;;;;;;-0.034201;-0.373347;-0.796823;-0.710865;-0.587630;178.730774
05391;865115;;;;;;;;;;;;;-0.034203;-0.373349;-0.792592;-0.710025;-0.586843;178.814728
05392;865215;;;;;;;;;;;;;-0.036445;-0.373387;-0.794705;-0.710419;-0.586270;178.904266
05393;865315;;;;;;;;;;;;;-0.036365;-0.375553;-0.790431;-0.709556;-0.585986;178.985764
05394;865415;;;;;;;;;;;;;-0.034286;-0.371188;-0.790521;-0.708762;-0.585995;179.069168
05395;865515;;;;;;;;;;;;;-0.034038;-0.377674;-0.794621;-0.708274;-0.586057;179.133835
05396;865615;;;;;;;;;;;;;-0.034201;-0.373347;-0.796823;-0.709419;-0.586214;179.210052
05397;865715;;;;;;;;;;;;;-0.045497;-0.371381;-0.794736;-0.709284;-0.586794;179.268234
05398;865815;;;;;;;;;;;;;-0.043173;-0.373506;-0.792580;-0.708642;-0.586671;179.316437
05399;865915;;;;;;;;;;;;;-0.045500;-0.371385;-0.788390;-0.709188;-0.587193;179.356842
05400;866015;;;;;;;;;;;;;-0.043090;-0.375668;-0.794652;-0.708902;-0.586664;179.385773
05401;866115;;;;;;;;;;;;;-0.043172;-0.373504;-0.794696;-0.707743;-0.586140;179.400085
05402;866215;;;;;;;;;;;;;-0.045662;-0.367056;-0.792708;-0.707243;-0.586125;179.399368
05403;866315;;;;;;;;;;;;;-0.043172;-0.373504;-0.794696;-0.707357;-0.585141;179.398682
05404;866415;;;;;;;;;;;;;-0.041093;-0.369138;-0.796901;-0.706367;-0.585264;179.397720
05405;866515;;;;;;;;;;;;;-0.043170;-0.373501;-0.798926;-0.705923;-0.585747;179.396622
05406;866615;;;;;;;;;;;;;-0.043089;-0.375666;-0.796767;-0.706399;-0.585805;179.395203
05407;866715;;;;;;;;;;;;;-0.041093;-0.369138;-0.796901;-0.705166;-0.584702;179.394394
05408;866815;;;;;;;;;;;;;-0.039016;-0.364776;-0.792761;-0.704608;-0.584816;179.393539
05409;866915;;;;;;;;;;;;;-0.034364;-0.369019;-0.799026;-0.704290;-0.585302;179.392715
05410;867015;;;;;;;;;;;;;-0.043171;-0.373503;-0.796811;-0.704842;-0.585039;179.392319
05411;867115;;;;;;;;;;;;;-0.038847;-0.369094;-0.803251;-0.705325;-0.585183;179.391922
05412;867215;;;;;;;;;;;;;-0.038767;-0.371260;-0.798976;-0.705012;-0.585685;179.391663
05413;867315;;;;;;;;;;;;;-0.036687;-0.366892;-0.803298;-0.706724;-0.585993;179.494370
05414;867415;;;;;;;;;;;;;-0.040846;-0.375625;-0.798886;-0.704163;-0.584783;179.503922
05415;867515;;;;;;;;;;;;;-0.038685;-0.373423;-0.798933;-0.704090;-0.584566;179.503265
05416;867615;;;;;;;;;;;;;-0.038766;-0.371259;-0.801092;-0.703293;-0.585308;179.503418
05417;867715;;;;;;;;;;;;;-0.043252;-0.371337;-0.801085;-0.706004;-0.586189;179.599777
05418;867815;;;;;;;;;;;;;-0.043170;-0.373501;-0.798926;-0.704283;-0.585191;179.633896
05419;867915;;;;;;;;;;;;;-0.040926;-0.373459;-0.803160;-0.706590;-0.585361;179.689407
05420;868015;;;;;;;;;;;;;-0.045413;-0.373540;-0.798923;-0.705754;-0.584237;179.744797
05421;868115;;;;;;;;;;;;;-0.042925;-0.379991;-0.798796;-0.706311;-0.584605;179.783005
05422;868215;;;;;;;;;;;;;-0.043333;-0.369173;-0.803245;-0.705444;-0.584713;179.827942
05423;868315;;;;;;;;;;;;;-0.040845;-0.375624;-0.801001;-0.705672;-0.585349;179.845596
05424;868415;;;;;;;;;;;;;-0.038684;-0.373422;-0.801048;-0.705595;-0.585184;179.950851
05425;868515;;;;;;;;;;;;;-0.047653;-0.373575;-0.805267;-0.704912;-0.585074;179.992172
05426;868615;;;;;;;;;;;;;-0.047655;-0.373578;-0.801036;-0.704946;-0.584704;-179.949921
05427;868715;;;;;;;;;;;;;-0.045329;-0.375701;-0.803111;-0.705291;-0.584298;-179.905014
05428;868815;;;;;;;;;;;;;-0.043335;-0.369177;-0.796898;-0.705419;-0.583236;-179.858078
05429;868915;;;;;;;;;;;;;-0.047819;-0.369252;-0.801123;-0.705633;-0.582037;-179.813782
05430;869015;;;;;;;;;;;;;-0.045330;-0.375702;-0.800995;-0.705744;-0.581797;-179.772583
05431;869115;;;;;;;;;;;;;-0.041008;-0.371296;-0.803204;-0.705400;-0.581139;-179.732803
05432;869215;;;;;;;;;;;;;-0.043005;-0.377825;-0.803070;-0.704425;-0.580576;-179.694992
05433;869315;;;;;;;;;;;;;-0.045410;-0.373536;-0.805269;-0.704619;-0.581054;-179.657410
05434;869415;;;;;;;;;;;;;-0.047574;-0.375743;-0.798877;-0.705167;-0.581342;-179.624496
05435;869515;;;;;;;;;;;;;-0.045329;-0.375701;-0.803111;-0.705907;-0.581502;-179.581894
05436;869615;;;;;;;;;;;;;-0.045410;-0.373536;-0.805269;-0.705576;-0.581386;-179.536575
05437;869715;;;;;;;;;;;;;-0.047657;-0.373581;-0.796805;-0.706900;-0.581457;-179.482346
05438;869815;;;;;;;;;;;;;-0.043169;-0.373498;-0.803157;-0.706986;-0.580905;-179.409912
05439;869915;;;;;;;;;;;;;-0.049980;-0.371456;-0.798961;-0.706734;-0.580638;-179.336166
05440;870015;;;;;;;;;;;;;-0.045331;-0.375704;-0.798880;-0.706470;-0.580444;-179.267792
05441;870115;;;;;;;;;;;;;-0.052384;-0.367164;-0.805391;-0.706353;-0.579726;-179.192413
05442;870215;;;;;;;;;;;;;-0.052223;-0.371495;-0.798958;-0.705975;-0.580012;-179.118835
05443;870315;;;;;;;;;;;;;-0.047654;-0.373577;-0.803151;-0.705532;-0.580102;-179.065308
05444;870415;;;;;;;;;;;;;-0.047736;-0.371414;-0.803195;-0.705167;-0.580294;-179.003448
05445;870515;;;;;;;;;;;;;-0.049979;-0.371454;-0.801076;-0.705752;-0.580008;-178.958633
05446;870615;;;;;;;;;;;;;-0.043089;-0.375666;-0.796767;-0.705130;-0.579331;-178.917526
05447;870715;;;;;;;;;;;;;-0.054381;-0.373694;-0.803142;-0.705786;-0.578539;-178.885635
05448;870815;;;;;;;;;;;;;-0.049979;-0.371454;-0.801076;-0.705259;-0.577937;-178.864136
05449;870915;;;;;;;;;;;;;-0.054137;-0.380185;-0.800896;-0.703472;-0.577798;-178.860779
05450;871015;;;;;;;;;;;;;-0.049814;-0.375779;-0.803105;-0.703461;-0.577935;-178.861099
05451;871115;;;;;;;;;;;;;-0.052304;-0.369330;-0.801117;-0.703751;-0.578751;-178.862091
05452;871215;;;;;;;;;;;;;-0.047656;-0.373580;-0.798920;-0.703020;-0.579135;-178.862610
05453;871315;;;;;;;;;;;;;-0.054464;-0.371532;-0.801070;-0.702923;-0.578556;-178.863739
05454;871415;;;;;;;;;;;;;-0.047491;-0.377904;-0.800949;-0.702364;-0.579125;-178.864243
05455;871515;;;;;;;;;;;;;-0.047571;-0.375738;-0.805223;-0.702903;-0.579259;-178.865845
05456;871615;;;;;;;;;;;;;-0.052219;-0.371489;-0.807420;-0.701632;-0.578818;-178.867310
05457;871715;;;;;;;;;;;;;-0.050059;-0.369288;-0.805351;-0.701129;-0.577617;-178.868240
05458;871815;;;;;;;;;;;;;-0.047655;-0.373578;-0.801036;-0.700986;-0.577103;-178.869522
05459;871915;;;;;;;;;;;;;-0.049815;-0.375780;-0.800989;-0.700537;-0.576945;-178.870636
05460;872015;;;;;;;;;;;;;-0.052304;-0.369330;-0.801117;-0.700083;-0.576716;-178.872177
05461;872115;;;;;;;;;;;;;-0.052138;-0.373653;-0.805260;-0.699392;-0.577062;-178.872513
05462;872215;;;;;;;;;;;;;-0.052222;-0.371493;-0.801073;-0.699273;-0.577637;-178.874008
05463;872315;;;;;;;;;;;;;-0.050062;-0.369293;-0.799005;-0.699222;-0.577419;-178.875229
05464;872415;;;;;;;;;;;;;-0.049978;-0.371453;-0.803192;-0.699154;-0.576768;-178.876389
05465;872515;;;;;;;;;;;;;-0.051975;-0.377981;-0.803058;-0.698699;-0.577111;-178.877289
05466;872615;;;;;;;;;;;;;-0.052141;-0.373658;-0.798914;-0.697398;-0.577372;-178.878433
05467;872715;;;;;;;;;;;;;-0.052223;-0.371495;-0.798958;-0.697263;-0.578085;-178.879501
05468;872815;;;;;;;;;;;;;-0.056707;-0.371572;-0.801067;-0.697668;-0.578139;-178.880051
